Date Time,Temp (°F) LGR S/N: 10568620 c:1,Intensity (lum/ft²) LGR S/N: 10568620 c:2,End Of File LGR S/N: 10568620
07/16/25 04:15:00,41.439,0.0,
07/16/25 04:20:00,41.439,0.0,
07/16/25 04:25:00,41.254,0.0,
07/16/25 04:30:00,39.947,0.0,
07/16/25 04:35:00,40.321,0.0,
07/16/25 04:40:00,40.509,0.0,
07/16/25 04:45:00,40.509,0.0,
07/16/25 04:50:00,40.696,0.0,
07/16/25 04:55:00,40.321,0.0,
07/16/25 05:00:00,40.321,0.0,
07/16/25 05:05:00,41.067,0.0,
07/16/25 05:10:00,40.881,0.0,
07/16/25 05:15:00,41.439,0.0,
07/16/25 05:20:00,41.810,0.0,
07/16/25 05:25:00,42.179,0.0,
07/16/25 05:30:00,41.625,0.0,
07/16/25 05:35:00,41.994,0.0,
07/16/25 05:40:00,41.994,0.0,
07/16/25 05:45:00,42.363,0.0,
07/16/25 05:50:00,41.810,0.0,
07/16/25 05:55:00,42.179,0.0,
07/16/25 06:00:00,41.994,0.0,
07/16/25 06:05:00,42.915,0.0,
07/16/25 06:10:00,42.548,0.0,
07/16/25 06:15:00,42.179,0.0,
07/16/25 06:20:00,42.179,0.0,
07/16/25 06:25:00,41.994,0.0,
07/16/25 06:30:00,42.179,0.0,
07/16/25 06:35:00,42.179,0.0,
07/16/25 06:40:00,41.810,0.0,
07/16/25 06:45:00,41.810,0.0,
07/16/25 06:50:00,42.548,0.0,
07/16/25 06:55:00,42.915,0.0,
07/16/25 07:00:00,43.099,0.0,
07/16/25 07:05:00,43.282,0.0,
07/16/25 07:10:00,43.648,0.0,
07/16/25 07:15:00,44.013,0.0,
07/16/25 07:20:00,44.013,0.0,
07/16/25 07:25:00,43.831,0.0,
07/16/25 07:30:00,43.099,0.0,
07/16/25 07:35:00,43.466,0.0,
07/16/25 07:40:00,43.099,0.0,
07/16/25 07:45:00,43.466,0.0,
07/16/25 07:50:00,44.742,0.0,
07/16/25 07:55:00,44.379,0.0,
07/16/25 08:00:00,43.099,0.0,
07/16/25 08:05:00,42.732,0.0,
07/16/25 08:10:00,43.099,0.0,
07/16/25 08:15:00,43.648,0.0,
07/16/25 08:20:00,44.379,0.0,
07/16/25 08:25:00,44.742,0.0,
07/16/25 08:30:00,45.286,0.0,
07/16/25 08:35:00,45.828,0.0,
07/16/25 08:40:00,45.104,0.0,
07/16/25 08:45:00,44.742,0.0,
07/16/25 08:50:00,44.560,0.0,
07/16/25 08:55:00,45.828,0.0,
07/16/25 09:00:00,44.922,0.0,
07/16/25 09:05:00,44.922,0.0,
07/16/25 09:10:00,44.742,0.0,
07/16/25 09:15:00,44.195,0.0,
07/16/25 09:20:00,44.195,0.0,
07/16/25 09:25:00,45.466,0.0,
07/16/25 09:30:00,46.369,0.0,
07/16/25 09:35:00,46.369,0.0,
07/16/25 09:40:00,45.648,0.0,
07/16/25 09:45:00,45.466,0.0,
07/16/25 09:50:00,44.560,0.0,
07/16/25 09:55:00,44.922,0.0,
07/16/25 10:00:00,44.922,0.0,
07/16/25 10:05:00,45.104,0.0,
07/16/25 10:10:00,45.286,0.0,
07/16/25 10:15:00,45.286,0.0,
07/16/25 10:20:00,45.286,0.0,
07/16/25 10:25:00,46.188,0.0,
07/16/25 10:30:00,47.624,0.0,
07/16/25 10:35:00,48.339,0.0,
07/16/25 10:40:00,50.643,0.0,
07/16/25 10:45:00,51.699,0.0,
07/16/25 10:50:00,51.172,0.0,
07/16/25 10:55:00,48.695,0.0,
07/16/25 11:00:00,45.648,0.0,
07/16/25 11:05:00,42.732,0.0,
07/16/25 11:10:00,42.179,0.0,
07/16/25 11:15:00,43.648,0.0,
07/16/25 11:20:00,44.560,0.0,
07/16/25 11:25:00,45.286,0.0,
07/16/25 11:30:00,45.648,0.0,
07/16/25 11:35:00,46.908,0.0,
07/16/25 11:40:00,50.113,0.0,
07/16/25 11:45:00,50.819,0.0,
07/16/25 11:50:00,48.339,0.0,
07/16/25 11:55:00,46.728,0.0,
07/16/25 12:00:00,46.369,0.0,
07/16/25 12:05:00,47.982,0.0,
07/16/25 12:10:00,48.695,0.0,
07/16/25 12:15:00,49.582,0.0,
07/16/25 12:20:00,50.466,0.0,
07/16/25 12:25:00,50.995,0.0,
07/16/25 12:30:00,49.582,0.0,
07/16/25 12:35:00,49.050,0.0,
07/16/25 12:40:00,46.908,0.0,
07/16/25 12:45:00,44.922,0.0,
07/16/25 12:50:00,45.466,0.0,
07/16/25 12:55:00,45.828,0.0,
07/16/25 13:00:00,46.908,0.0,
07/16/25 13:05:00,47.266,0.0,
07/16/25 13:10:00,47.446,0.0,
07/16/25 13:15:00,47.266,0.0,
07/16/25 13:20:00,47.446,0.0,
07/16/25 13:25:00,48.695,0.0,
07/16/25 13:30:00,48.339,0.0,
07/16/25 13:35:00,47.624,0.0,
07/16/25 13:40:00,46.008,0.0,
07/16/25 13:45:00,45.104,0.0,
07/16/25 13:50:00,43.648,0.0,
07/16/25 13:55:00,43.282,0.0,
07/16/25 14:00:00,44.379,0.0,
07/16/25 14:05:00,45.648,0.0,
07/16/25 14:10:00,44.742,0.0,
07/16/25 14:15:00,45.104,0.0,
07/16/25 14:20:00,45.104,0.0,
07/16/25 14:25:00,44.560,0.0,
07/16/25 14:30:00,43.099,0.0,
07/16/25 14:35:00,43.282,0.0,
07/16/25 14:40:00,43.466,0.0,
07/16/25 14:45:00,43.466,0.0,
07/16/25 14:50:00,44.195,0.0,
07/16/25 14:55:00,44.742,0.0,
07/16/25 15:00:00,44.195,0.0,
07/16/25 15:05:00,45.286,0.0,
07/16/25 15:10:00,46.008,0.0,
07/16/25 15:15:00,47.802,0.0,
07/16/25 15:20:00,46.188,0.0,
07/16/25 15:25:00,44.379,0.0,
07/16/25 15:30:00,45.466,0.0,
07/16/25 15:35:00,47.624,0.0,
07/16/25 15:40:00,46.188,0.0,
07/16/25 15:45:00,45.286,0.0,
07/16/25 15:50:00,45.104,0.0,
07/16/25 15:55:00,43.282,0.0,
07/16/25 16:00:00,41.810,0.0,
07/16/25 16:05:00,42.363,0.0,
07/16/25 16:10:00,43.282,0.0,
07/16/25 16:15:00,43.099,0.0,
07/16/25 16:20:00,43.466,0.0,
07/16/25 16:25:00,43.831,0.0,
07/16/25 16:30:00,43.282,0.0,
07/16/25 16:35:00,41.994,0.0,
07/16/25 16:40:00,42.548,0.0,
07/16/25 16:45:00,42.732,0.0,
07/16/25 16:50:00,43.099,0.0,
07/16/25 16:55:00,42.732,0.0,
07/16/25 17:00:00,40.696,0.0,
07/16/25 17:05:00,42.915,0.0,
07/16/25 17:10:00,43.282,0.0,
07/16/25 17:15:00,43.099,0.0,
07/16/25 17:20:00,43.099,0.0,
07/16/25 17:25:00,44.013,0.0,
07/16/25 17:30:00,45.104,0.0,
07/16/25 17:35:00,45.286,0.0,
07/16/25 17:40:00,46.188,0.0,
07/16/25 17:45:00,45.286,0.0,
07/16/25 17:50:00,44.195,0.0,
07/16/25 17:55:00,44.195,0.0,
07/16/25 18:00:00,44.013,0.0,
07/16/25 18:05:00,43.466,0.0,
07/16/25 18:10:00,42.915,0.0,
07/16/25 18:15:00,43.099,0.0,
07/16/25 18:20:00,42.179,0.0,
07/16/25 18:25:00,42.363,0.0,
07/16/25 18:30:00,42.179,0.0,
07/16/25 18:35:00,41.625,0.0,
07/16/25 18:40:00,41.625,0.0,
07/16/25 18:45:00,42.179,0.0,
07/16/25 18:50:00,41.439,0.0,
07/16/25 18:55:00,41.625,0.0,
07/16/25 19:00:00,42.179,0.0,
07/16/25 19:05:00,41.625,0.0,
07/16/25 19:10:00,41.994,0.0,
07/16/25 19:15:00,42.179,0.0,
07/16/25 19:20:00,42.363,0.0,
07/16/25 19:25:00,40.881,0.0,
07/16/25 19:30:00,40.881,0.0,
07/16/25 19:35:00,41.067,0.0,
07/16/25 19:40:00,41.254,0.0,
07/16/25 19:45:00,41.067,0.0,
07/16/25 19:50:00,41.810,0.0,
07/16/25 19:55:00,43.648,0.0,
07/16/25 20:00:00,45.104,0.0,
07/16/25 20:05:00,43.831,0.0,
07/16/25 20:10:00,43.648,0.0,
07/16/25 20:15:00,43.466,0.0,
07/16/25 20:20:00,41.625,0.0,
07/16/25 20:25:00,40.696,0.0,
07/16/25 20:30:00,39.760,0.0,
07/16/25 20:35:00,39.573,0.0,
07/16/25 20:40:00,40.134,0.0,
07/16/25 20:45:00,40.321,0.0,
07/16/25 20:50:00,40.321,0.0,
07/16/25 20:55:00,39.384,0.0,
07/16/25 21:00:00,41.067,0.0,
07/16/25 21:05:00,42.179,0.0,
07/16/25 21:10:00,42.363,0.0,
07/16/25 21:15:00,40.696,0.0,
07/16/25 21:20:00,39.573,0.0,
07/16/25 21:25:00,39.573,0.0,
07/16/25 21:30:00,39.573,0.0,
07/16/25 21:35:00,39.760,0.0,
07/16/25 21:40:00,40.321,0.0,
07/16/25 21:45:00,40.509,0.0,
07/16/25 21:50:00,39.573,0.0,
07/16/25 21:55:00,38.818,0.0,
07/16/25 22:00:00,38.440,0.0,
07/16/25 22:05:00,38.629,0.0,
07/16/25 22:10:00,39.007,0.0,
07/16/25 22:15:00,38.440,0.0,
07/16/25 22:20:00,38.818,0.0,
07/16/25 22:25:00,38.818,0.0,
07/16/25 22:30:00,39.196,0.0,
07/16/25 22:35:00,39.196,0.0,
07/16/25 22:40:00,38.818,0.0,
07/16/25 22:45:00,39.760,0.0,
07/16/25 22:50:00,40.509,0.0,
07/16/25 22:55:00,40.321,0.0,
07/16/25 23:00:00,40.321,0.0,
07/16/25 23:05:00,40.881,0.0,
07/16/25 23:10:00,42.915,0.0,
07/16/25 23:15:00,43.648,0.0,
07/16/25 23:20:00,43.466,0.0,
07/16/25 23:25:00,42.915,0.0,
07/16/25 23:30:00,42.363,0.0,
07/16/25 23:35:00,42.915,0.0,
07/16/25 23:40:00,42.548,0.0,
07/16/25 23:45:00,41.439,0.0,
07/16/25 23:50:00,39.760,0.0,
07/16/25 23:55:00,38.061,0.0,
07/17/25 00:00:00,38.061,0.0,
07/17/25 00:05:00,37.107,0.0,
07/17/25 00:10:00,36.723,0.0,
07/17/25 00:15:00,37.107,0.0,
07/17/25 00:20:00,37.107,0.0,
07/17/25 00:25:00,37.488,0.0,
07/17/25 00:30:00,37.297,0.0,
07/17/25 00:35:00,36.914,0.0,
07/17/25 00:40:00,36.723,0.0,
07/17/25 00:45:00,36.723,0.0,
07/17/25 00:50:00,36.914,0.0,
07/17/25 00:55:00,36.914,0.0,
07/17/25 01:00:00,36.338,0.0,
07/17/25 01:05:00,36.723,0.0,
07/17/25 01:10:00,37.488,0.0,
07/17/25 01:15:00,38.061,0.0,
07/17/25 01:20:00,38.818,0.0,
07/17/25 01:25:00,38.250,0.0,
07/17/25 01:30:00,37.679,0.0,
07/17/25 01:35:00,37.297,0.0,
07/17/25 01:40:00,37.679,0.0,
07/17/25 01:45:00,37.870,0.0,
07/17/25 01:50:00,37.488,0.0,
07/17/25 01:55:00,37.107,0.0,
07/17/25 02:00:00,36.531,0.0,
07/17/25 02:05:00,36.723,0.0,
07/17/25 02:10:00,36.531,0.0,
07/17/25 02:15:00,36.914,0.0,
07/17/25 02:20:00,37.107,0.0,
07/17/25 02:25:00,37.679,0.0,
07/17/25 02:30:00,37.870,0.0,
07/17/25 02:35:00,36.723,0.0,
07/17/25 02:40:00,36.145,0.0,
07/17/25 02:45:00,36.145,0.0,
07/17/25 02:50:00,36.723,0.0,
07/17/25 02:55:00,36.914,0.0,
07/17/25 03:00:00,37.679,0.0,
07/17/25 03:05:00,36.914,0.0,
07/17/25 03:10:00,35.951,0.0,
07/17/25 03:15:00,36.914,0.0,
07/17/25 03:20:00,36.338,0.0,
07/17/25 03:25:00,35.758,0.0,
07/17/25 03:30:00,34.590,0.0,
07/17/25 03:35:00,35.175,0.0,
07/17/25 03:40:00,36.338,0.0,
07/17/25 03:45:00,36.338,0.0,
07/17/25 03:50:00,36.338,0.0,
07/17/25 03:55:00,36.338,0.0,
07/17/25 04:00:00,36.338,0.0,
07/17/25 04:05:00,35.564,0.0,
07/17/25 04:10:00,36.338,0.0,
07/17/25 04:15:00,35.758,0.0,
07/17/25 04:20:00,35.564,0.0,
07/17/25 04:25:00,35.564,0.0,
07/17/25 04:30:00,35.370,0.0,
07/17/25 04:35:00,35.370,0.0,
07/17/25 04:40:00,35.175,0.0,
07/17/25 04:45:00,35.175,0.0,
07/17/25 04:50:00,35.564,0.0,
07/17/25 04:55:00,35.758,0.0,
07/17/25 05:00:00,35.951,0.0,
07/17/25 05:05:00,35.951,0.0,
07/17/25 05:10:00,36.338,0.0,
07/17/25 05:15:00,37.107,0.0,
07/17/25 05:20:00,37.107,0.0,
07/17/25 05:25:00,36.723,0.0,
07/17/25 05:30:00,36.914,0.0,
07/17/25 05:35:00,36.723,0.0,
07/17/25 05:40:00,37.297,0.0,
07/17/25 05:45:00,37.488,0.0,
07/17/25 05:50:00,37.488,0.0,
07/17/25 05:55:00,37.488,0.0,
07/17/25 06:00:00,37.679,0.0,
07/17/25 06:05:00,38.061,0.0,
07/17/25 06:10:00,39.007,0.0,
07/17/25 06:15:00,39.573,0.0,
07/17/25 06:20:00,39.573,0.0,
07/17/25 06:25:00,39.196,0.0,
07/17/25 06:30:00,38.250,0.0,
07/17/25 06:35:00,38.250,0.0,
07/17/25 06:40:00,38.818,0.0,
07/17/25 06:45:00,38.250,0.0,
07/17/25 06:50:00,38.250,0.0,
07/17/25 06:55:00,38.061,0.0,
07/17/25 07:00:00,37.870,0.0,
07/17/25 07:05:00,38.250,0.0,
07/17/25 07:10:00,39.947,0.0,
07/17/25 07:15:00,40.321,0.0,
07/17/25 07:20:00,40.134,0.0,
07/17/25 07:25:00,40.321,0.0,
07/17/25 07:30:00,41.439,0.0,
07/17/25 07:35:00,43.099,0.0,
07/17/25 07:40:00,44.379,0.0,
07/17/25 07:45:00,44.379,0.0,
07/17/25 07:50:00,42.548,0.0,
07/17/25 07:55:00,41.994,0.0,
07/17/25 08:00:00,41.810,0.0,
07/17/25 08:05:00,41.067,0.0,
07/17/25 08:10:00,40.321,0.0,
07/17/25 08:15:00,40.696,0.0,
07/17/25 08:20:00,40.321,0.0,
07/17/25 08:25:00,40.696,0.0,
07/17/25 08:30:00,41.625,0.0,
07/17/25 08:35:00,40.696,0.0,
07/17/25 08:40:00,39.947,0.0,
07/17/25 08:45:00,39.573,0.0,
07/17/25 08:50:00,39.573,0.0,
07/17/25 08:55:00,40.134,0.0,
07/17/25 09:00:00,40.696,0.0,
07/17/25 09:05:00,41.254,0.0,
07/17/25 09:10:00,41.994,0.0,
07/17/25 09:15:00,42.732,0.0,
07/17/25 09:20:00,42.732,0.0,
07/17/25 09:25:00,40.881,0.0,
07/17/25 09:30:00,39.947,0.0,
07/17/25 09:35:00,40.134,0.0,
07/17/25 09:40:00,40.321,0.0,
07/17/25 09:45:00,40.509,0.0,
07/17/25 09:50:00,40.696,0.0,
07/17/25 09:55:00,41.067,0.0,
07/17/25 10:00:00,41.439,0.0,
07/17/25 10:05:00,41.439,0.0,
07/17/25 10:10:00,41.067,0.0,
07/17/25 10:15:00,41.439,0.0,
07/17/25 10:20:00,41.810,0.0,
07/17/25 10:25:00,42.548,0.0,
07/17/25 10:30:00,43.099,0.0,
07/17/25 10:35:00,42.732,0.0,
07/17/25 10:40:00,42.363,0.0,
07/17/25 10:45:00,42.363,0.0,
07/17/25 10:50:00,42.732,0.0,
07/17/25 10:55:00,43.466,0.0,
07/17/25 11:00:00,43.282,0.0,
07/17/25 11:05:00,42.915,0.0,
07/17/25 11:10:00,42.732,0.0,
07/17/25 11:15:00,42.732,0.0,
07/17/25 11:20:00,42.732,0.0,
07/17/25 11:25:00,42.732,0.0,
07/17/25 11:30:00,43.099,0.0,
07/17/25 11:35:00,42.915,0.0,
07/17/25 11:40:00,43.466,0.0,
07/17/25 11:45:00,43.831,0.0,
07/17/25 11:50:00,44.013,0.0,
07/17/25 11:55:00,44.013,0.0,
07/17/25 12:00:00,44.195,0.0,
07/17/25 12:05:00,43.831,0.0,
07/17/25 12:10:00,43.831,0.0,
07/17/25 12:15:00,43.648,0.0,
07/17/25 12:20:00,43.282,0.0,
07/17/25 12:25:00,43.648,0.0,
07/17/25 12:30:00,44.742,0.0,
07/17/25 12:35:00,44.560,0.0,
07/17/25 12:40:00,45.286,0.0,
07/17/25 12:45:00,44.560,0.0,
07/17/25 12:50:00,44.379,0.0,
07/17/25 12:55:00,46.908,0.0,
07/17/25 13:00:00,47.446,0.0,
07/17/25 13:05:00,48.160,0.0,
07/17/25 13:10:00,47.802,0.0,
07/17/25 13:15:00,48.160,0.0,
07/17/25 13:20:00,49.937,0.0,
07/17/25 13:25:00,51.172,0.0,
07/17/25 13:30:00,48.871,0.0,
07/17/25 13:35:00,45.648,0.0,
07/17/25 13:40:00,44.379,0.0,
07/17/25 13:45:00,43.831,0.0,
07/17/25 13:50:00,43.831,0.0,
07/17/25 13:55:00,44.195,0.0,
07/17/25 14:00:00,44.560,0.0,
07/17/25 14:05:00,45.648,0.0,
07/17/25 14:10:00,44.742,0.0,
07/17/25 14:15:00,44.922,0.0,
07/17/25 14:20:00,45.828,0.0,
07/17/25 14:25:00,46.908,0.0,
07/17/25 14:30:00,47.802,0.0,
07/17/25 14:35:00,47.982,0.0,
07/17/25 14:40:00,48.339,0.0,
07/17/25 14:45:00,47.446,0.0,
07/17/25 14:50:00,44.560,0.0,
07/17/25 14:55:00,43.466,0.0,
07/17/25 15:00:00,42.915,0.0,
07/17/25 15:05:00,42.548,0.0,
07/17/25 15:10:00,41.067,0.0,
07/17/25 15:15:00,40.696,0.0,
07/17/25 15:20:00,41.439,0.0,
07/17/25 15:25:00,42.363,0.0,
07/17/25 15:30:00,41.810,0.0,
07/17/25 15:35:00,41.254,0.0,
07/17/25 15:40:00,41.067,0.0,
07/17/25 15:45:00,41.439,0.0,
07/17/25 15:50:00,41.810,0.0,
07/17/25 15:55:00,42.732,0.0,
07/17/25 16:00:00,42.915,0.0,
07/17/25 16:05:00,43.099,0.0,
07/17/25 16:10:00,41.994,0.0,
07/17/25 16:15:00,41.254,0.0,
07/17/25 16:20:00,41.439,0.0,
07/17/25 16:25:00,41.810,0.0,
07/17/25 16:30:00,42.179,0.0,
07/17/25 16:35:00,42.179,0.0,
07/17/25 16:40:00,41.994,0.0,
07/17/25 16:45:00,42.179,0.0,
07/17/25 16:50:00,41.810,0.0,
07/17/25 16:55:00,41.067,0.0,
07/17/25 17:00:00,40.509,0.0,
07/17/25 17:05:00,39.760,0.0,
07/17/25 17:10:00,39.947,0.0,
07/17/25 17:15:00,39.760,0.0,
07/17/25 17:20:00,40.321,0.0,
07/17/25 17:25:00,39.947,0.0,
07/17/25 17:30:00,40.509,0.0,
07/17/25 17:35:00,40.321,0.0,
07/17/25 17:40:00,40.134,0.0,
07/17/25 17:45:00,39.947,0.0,
07/17/25 17:50:00,39.760,0.0,
07/17/25 17:55:00,39.573,0.0,
07/17/25 18:00:00,39.760,0.0,
07/17/25 18:05:00,39.573,0.0,
07/17/25 18:10:00,39.196,0.0,
07/17/25 18:15:00,39.196,0.0,
07/17/25 18:20:00,39.384,0.0,
07/17/25 18:25:00,39.196,0.0,
07/17/25 18:30:00,39.196,0.0,
07/17/25 18:35:00,39.007,0.0,
07/17/25 18:40:00,39.196,0.0,
07/17/25 18:45:00,38.818,0.0,
07/17/25 18:50:00,39.007,0.0,
07/17/25 18:55:00,39.384,0.0,
07/17/25 19:00:00,39.196,0.0,
07/17/25 19:05:00,39.196,0.0,
07/17/25 19:10:00,38.629,0.0,
07/17/25 19:15:00,38.818,0.0,
07/17/25 19:20:00,39.384,0.0,
07/17/25 19:25:00,39.007,0.0,
07/17/25 19:30:00,38.629,0.0,
07/17/25 19:35:00,38.250,0.0,
07/17/25 19:40:00,38.061,0.0,
07/17/25 19:45:00,38.440,0.0,
07/17/25 19:50:00,38.629,0.0,
07/17/25 19:55:00,38.250,0.0,
07/17/25 20:00:00,38.250,0.0,
07/17/25 20:05:00,37.297,0.0,
07/17/25 20:10:00,36.914,0.0,
07/17/25 20:15:00,37.107,0.0,
07/17/25 20:20:00,37.297,0.0,
07/17/25 20:25:00,37.107,0.0,
07/17/25 20:30:00,37.488,0.0,
07/17/25 20:35:00,37.679,0.0,
07/17/25 20:40:00,36.914,0.0,
07/17/25 20:45:00,37.107,0.0,
07/17/25 20:50:00,37.870,0.0,
07/17/25 20:55:00,37.107,0.0,
07/17/25 21:00:00,36.914,0.0,
07/17/25 21:05:00,36.914,0.0,
07/17/25 21:10:00,37.107,0.0,
07/17/25 21:15:00,37.870,0.0,
07/17/25 21:20:00,37.297,0.0,
07/17/25 21:25:00,37.870,0.0,
07/17/25 21:30:00,37.679,0.0,
07/17/25 21:35:00,37.107,0.0,
07/17/25 21:40:00,36.914,0.0,
07/17/25 21:45:00,36.914,0.0,
07/17/25 21:50:00,37.107,0.0,
07/17/25 21:55:00,37.107,0.0,
07/17/25 22:00:00,37.679,0.0,
07/17/25 22:05:00,36.914,0.0,
07/17/25 22:10:00,37.107,0.0,
07/17/25 22:15:00,36.723,0.0,
07/17/25 22:20:00,36.531,0.0,
07/17/25 22:25:00,36.723,0.0,
07/17/25 22:30:00,36.531,0.0,
07/17/25 22:35:00,36.723,0.0,
07/17/25 22:40:00,36.914,0.0,
07/17/25 22:45:00,36.531,0.0,
07/17/25 22:50:00,36.531,0.0,
07/17/25 22:55:00,36.145,0.0,
07/17/25 23:00:00,36.145,0.0,
07/17/25 23:05:00,36.145,0.0,
07/17/25 23:10:00,36.338,0.0,
07/17/25 23:15:00,36.531,0.0,
07/17/25 23:20:00,36.723,0.0,
07/17/25 23:25:00,36.723,0.0,
07/17/25 23:30:00,36.723,0.0,
07/17/25 23:35:00,36.531,0.0,
07/17/25 23:40:00,36.723,0.0,
07/17/25 23:45:00,36.723,0.0,
07/17/25 23:50:00,36.531,0.0,
07/17/25 23:55:00,36.531,0.0,
07/18/25 00:00:00,36.914,0.0,
07/18/25 00:05:00,36.914,0.0,
07/18/25 00:10:00,37.870,0.0,
07/18/25 00:15:00,37.107,0.0,
07/18/25 00:20:00,37.297,0.0,
07/18/25 00:25:00,37.107,0.0,
07/18/25 00:30:00,36.723,0.0,
07/18/25 00:35:00,36.531,0.0,
07/18/25 00:40:00,36.338,0.0,
07/18/25 00:45:00,36.723,0.0,
07/18/25 00:50:00,36.723,0.0,
07/18/25 00:55:00,36.531,0.0,
07/18/25 01:00:00,36.145,0.0,
07/18/25 01:05:00,36.145,0.0,
07/18/25 01:10:00,36.338,0.0,
07/18/25 01:15:00,35.951,0.0,
07/18/25 01:20:00,35.951,0.0,
07/18/25 01:25:00,36.338,0.0,
07/18/25 01:30:00,36.531,0.0,
07/18/25 01:35:00,36.531,0.0,
07/18/25 01:40:00,36.723,0.0,
07/18/25 01:45:00,36.338,0.0,
07/18/25 01:50:00,36.145,0.0,
07/18/25 01:55:00,36.531,0.0,
07/18/25 02:00:00,36.145,0.0,
07/18/25 02:05:00,35.951,0.0,
07/18/25 02:10:00,36.338,0.0,
07/18/25 02:15:00,36.338,0.0,
07/18/25 02:20:00,36.338,0.0,
07/18/25 02:25:00,36.145,0.0,
07/18/25 02:30:00,35.758,0.0,
07/18/25 02:35:00,35.951,0.0,
07/18/25 02:40:00,36.145,0.0,
07/18/25 02:45:00,36.531,0.0,
07/18/25 02:50:00,35.564,0.0,
07/18/25 02:55:00,35.758,0.0,
07/18/25 03:00:00,35.758,0.0,
07/18/25 03:05:00,35.564,0.0,
07/18/25 03:10:00,35.564,0.0,
07/18/25 03:15:00,35.564,0.0,
07/18/25 03:20:00,35.758,0.0,
07/18/25 03:25:00,35.370,0.0,
07/18/25 03:30:00,34.981,0.0,
07/18/25 03:35:00,34.394,0.0,
07/18/25 03:40:00,34.590,0.0,
07/18/25 03:45:00,34.786,0.0,
07/18/25 03:50:00,36.531,0.0,
07/18/25 03:55:00,37.107,0.0,
07/18/25 04:00:00,36.338,0.0,
07/18/25 04:05:00,36.531,0.0,
07/18/25 04:10:00,35.951,0.0,
07/18/25 04:15:00,35.758,0.0,
07/18/25 04:20:00,35.564,0.0,
07/18/25 04:25:00,35.564,0.0,
07/18/25 04:30:00,35.758,0.0,
07/18/25 04:35:00,35.175,0.0,
07/18/25 04:40:00,34.981,0.0,
07/18/25 04:45:00,34.981,0.0,
07/18/25 04:50:00,34.981,0.0,
07/18/25 04:55:00,34.394,0.0,
07/18/25 05:00:00,34.394,0.0,
07/18/25 05:05:00,34.786,0.0,
07/18/25 05:10:00,34.590,0.0,
07/18/25 05:15:00,34.394,0.0,
07/18/25 05:20:00,34.394,0.0,
07/18/25 05:25:00,34.198,0.0,
07/18/25 05:30:00,34.198,0.0,
07/18/25 05:35:00,34.198,0.0,
07/18/25 05:40:00,34.394,0.0,
07/18/25 05:45:00,34.590,0.0,
07/18/25 05:50:00,34.590,0.0,
07/18/25 05:55:00,35.175,0.0,
07/18/25 06:00:00,34.981,0.0,
07/18/25 06:05:00,35.370,0.0,
07/18/25 06:10:00,35.175,0.0,
07/18/25 06:15:00,35.370,0.0,
07/18/25 06:20:00,35.564,0.0,
07/18/25 06:25:00,36.338,0.0,
07/18/25 06:30:00,36.338,0.0,
07/18/25 06:35:00,36.145,0.0,
07/18/25 06:40:00,36.338,0.0,
07/18/25 06:45:00,36.723,0.0,
07/18/25 06:50:00,37.488,0.0,
07/18/25 06:55:00,39.007,0.0,
07/18/25 07:00:00,41.067,0.0,
07/18/25 07:05:00,39.947,0.0,
07/18/25 07:10:00,38.061,0.0,
07/18/25 07:15:00,37.679,0.0,
07/18/25 07:20:00,37.679,0.0,
07/18/25 07:25:00,38.061,0.0,
07/18/25 07:30:00,38.440,0.0,
07/18/25 07:35:00,39.007,0.0,
07/18/25 07:40:00,39.384,0.0,
07/18/25 07:45:00,39.384,0.0,
07/18/25 07:50:00,41.625,0.0,
07/18/25 07:55:00,43.466,0.0,
07/18/25 08:00:00,44.379,0.0,
07/18/25 08:05:00,45.104,0.0,
07/18/25 08:10:00,44.560,0.0,
07/18/25 08:15:00,46.728,0.0,
07/18/25 08:20:00,47.624,0.0,
07/18/25 08:25:00,46.008,0.0,
07/18/25 08:30:00,44.742,0.0,
07/18/25 08:35:00,43.466,0.0,
07/18/25 08:40:00,43.831,0.0,
07/18/25 08:45:00,42.548,0.0,
07/18/25 08:50:00,42.732,0.0,
07/18/25 08:55:00,42.915,0.0,
07/18/25 09:00:00,43.099,0.0,
07/18/25 09:05:00,43.831,0.0,
07/18/25 09:10:00,44.195,0.0,
07/18/25 09:15:00,43.831,0.0,
07/18/25 09:20:00,42.915,0.0,
07/18/25 09:25:00,42.548,0.0,
07/18/25 09:30:00,43.466,0.0,
07/18/25 09:35:00,45.466,0.0,
07/18/25 09:40:00,48.339,0.0,
07/18/25 09:45:00,50.643,0.0,
07/18/25 09:50:00,50.466,0.0,
07/18/25 09:55:00,47.982,0.0,
07/18/25 10:00:00,47.624,0.0,
07/18/25 10:05:00,51.346,0.0,
07/18/25 10:10:00,51.523,0.0,
07/18/25 10:15:00,50.819,0.0,
07/18/25 10:20:00,48.695,0.0,
07/18/25 10:25:00,46.188,0.0,
07/18/25 10:30:00,46.908,0.0,
07/18/25 10:35:00,46.188,0.0,
07/18/25 10:40:00,46.008,0.0,
07/18/25 10:45:00,46.728,0.0,
07/18/25 10:50:00,46.188,0.0,
07/18/25 10:55:00,46.728,0.0,
07/18/25 11:00:00,46.908,0.0,
07/18/25 11:05:00,47.266,0.0,
07/18/25 11:10:00,48.695,0.0,
07/18/25 11:15:00,48.160,0.0,
07/18/25 11:20:00,48.160,0.0,
07/18/25 11:25:00,47.624,0.0,
